    2   35            28.6470232974           100.0000000000             0.0028709342             0.0082825997
    2   36            30.1797981924           100.0000000000             0.0027328397             0.0082825997
    2   37            31.6427066938           100.0000000000             0.0026034617             0.0082825997
    2   38            33.0291148877           100.0000000000             0.0024821232             0.0082825997
    2   39            34.2851358520           100.0000000000             0.0023682093             0.0082825997
    2   40            35.3442644170           100.0000000000             0.0022611607             0.0082825997
    2   41            36.1589307848           100.0000000000             0.0021604679             0.0082825997
    2   42            36.7186928359           100.0000000000             0.0020656661             0.0082825997
    2   43            37.0454789548           100.0000000000             0.0019763307             0.0082825997
    2   44            37.1761439606           100.0000000000             0.0018920733             0.0082825997
    2   45            37.1509437743           100.0000000000             0.0018125383             0.0082825997
    2   46            37.0096555258           100.0000000000             0.0017373992             0.0082825997
    2   47            36.7902977545           100.0000000000             0.0016663566             0.0082825997
    2   48            36.5278868702           100.0000000000             0.0015991351             0.0082825997
    2   49            36.2528093692           100.0000000000             0.0015354812             0.0082825997
    2   50            35.9892106702           100.0000000000             0.0014751613             0.0082825997
    3    1             0.0000000000           100.0000000000             0.0344739859             0.0079671013
    3    2             0.0000000000           100.0000000000             0.0308301582             0.0079671013
    3    3             0.0000000000           100.0000000000             0.0276822845             0.0079671013
    3    4             0.0000000000           100.0000000000             0.0249487771             0.0079671013
    3    5             0.0000000000           100.0000000000             0.0225636385             0.0079671013
    3    6     158548697.8937459886           100.0000000000             0.0204730940             0.0079671013
    3    7      24217663.5648250356           100.0000000000             0.0186330301             0.0079671013
    3    8        248166.8671701110           100.0000000000             0.0170070284             0.0079671013
    3    9          1392.1098167845           100.0000000000             0.0155648442             0.0079671013
    3   10            72.8015461665           100.0000000000             0.0142812193             0.0079671013
    3   11            35.8844549124           100.0000000000             0.0131349483             0.0079671013
    3   12            67.5119891216           100.0000000000             0.0121081399             0.0079671013
    3   13            11.0112884211           100.0000000000             0.0111856283             0.0079671013
    3   14            44.2366554115           100.0000000000             0.0103545004             0.0079671013
    3   15            36.4990527202           100.0000000000             0.0096037152             0.0079671013
    3   16            15.6577169896           100.0000000000             0.0089237946             0.0079671013
    3   17            24.2644852002           100.0000000000             0.0083065710             0.0079671013
    3   18            40.8321148063           100.0000000000             0.0077449812             0.0079671013
    3   19            49.4400476382           100.0000000000             0.0072328956             0.0079671013
    3   20            51.2165706205           100.0000000000             0.0067649774             0.0079671013
    3   21            47.6550811725           100.0000000000             0.0063365657             0.0079671013
    3   22            40.5715127741           100.0000000000             0.0059435776             0.0079671013
    3   23            31.9301576639           100.0000000000             0.0055824260             0.0079671013
    3   24            23.5869539821           100.0000000000             0.0052499515             0.0079671013
    3   25            16.2457894637           100.0000000000             0.0049433631             0.0079671013
    3   26             9.6804179177           100.0000000000             0.0046601897             0.0079671013
    3   27             4.2687458740           100.0000000000             0.0043982382             0.0079671013
    3   28             5.2734023786           100.0000000000             0.0041555570             0.0079671013
    3   29            10.4114344728           100.0000000000             0.0039304063             0.0079671013
    3   30            15.3403022469           100.0000000000             0.0037212313             0.0079671013
    3   31            19.4026903046           100.0000000000             0.0035266398             0.0079671013
    3   32            22.5726478463           100.0000000000             0.0033453827             0.0079671013
    3   33            25.0218814029           100.0000000000             0.0031763371             0.0079671013
    3   34            26.9770096369           100.0000000000             0.0030184918             0.0079671013
    3   35            28.6470232974           100.0000000000             0.0028709342             0.0079671013
    3   36            30.1797981924           100.0000000000             0.0027328397             0.0079671013
    3   37            31.6427066938           100.0000000000             0.0026034617             0.0079671013
    3   38            33.0291148877           100.0000000000             0.0024821232             0.0079671013
    3   39            34.2851358520           100.0000000000             0.0023682093             0.0079671013
    3   40            35.3442644170           100.0000000000             0.0022611607             0.0079671013
    3   41            36.1589307848           100.0000000000             0.0021604679             0.0079671013
    3   42            36.7186928359           100.0000000000             0.0020656661             0.0079671013
    3   43            37.0454789548           100.0000000000             0.0019763307             0.0079671013
    3   44            37.1761439606           100.0000000000             0.0018920733             0.0079671013
    3   45            37.1509437743           100.0000000000             0.0018125383             0.0079671013
    3   46            37.0096555258           100.0000000000             0.0017373992             0.0079671013
    3   47            36.7902977545           100.0000000000             0.0016663566             0.0079671013
    3   48            36.5278868702           100.0000000000             0.0015991351             0.0079671013
    3   49            36.2528093692           100.0000000000             0.0015354812             0.0079671013
    3   50            35.9892106702           100.0000000000             0.0014751613             0.0079671013
    4    1             0.0000000000           100.0000000000             0.0344739859             0.0076692922
    4    2             0.0000000000           100.0000000000             0.0308301582             0.0076692922
    4    3             0.0000000000           100.0000000000             0.0276822845             0.0076692922
    4    4             0.0000000000           100.0000000000             0.0249487771             0.0076692922
    4    5             0.0000000000           100.0000000000             0.0225636385             0.0076692922
    4    6     158548697.8937459886           100.0000000000             0.0204730940             0.0076692922
    4    7      24217663.5648250356           100.0000000000             0.0186330301             0.0076692922
    4    8        248166.8671701110           100.0000000000             0.0170070284             0.0076692922
    4    9          1392.1098167845           100.0000000000             0.0155648442             0.0076692922
    4   10            72.8015461665           100.0000000000             0.0142812193             0.0076692922
    4   11            35.8844549124           100.0000000000             0.0131349483             0.0076692922
    4   12            67.5119891216           100.0000000000             0.0121081399             0.0076692922
    4   13            11.0112884211           100.0000000000             0.0111856283             0.0076692922
    4   14            44.2366554115           100.0000000000             0.0103545004             0.0076692922
    4   15            36.4990527202           100.0000000000             0.0096037152             0.0076692922
    4   16            15.6577169896           100.0000000000             0.0089237946             0.0076692922
    4   17            24.2644852002           100.0000000000             0.0083065710             0.0076692922
    4   18            40.8321148063           100.0000000000             0.0077449812             0.0076692922
    4   19            49.4400476382           100.0000000000             0.0072328956             0.0076692922
    4   20            51.2165706205           100.0000000000             0.0067649774             0.0076692922
    4   21            47.6550811725           100.0000000000             0.0063365657             0.0076692922
    4   22            40.5715127741           100.0000000000             0.0059435776             0.0076692922
    4   23            31.9301576639           100.0000000000             0.0055824260             0.0076692922
    4   24            23.5869539821           100.0000000000             0.0052499515             0.0076692922
    4   25            16.2457894637           100.0000000000             0.0049433631             0.0076692922
    4   26             9.6804179177           100.0000000000             0.0046601897             0.0076692922
    4   27             4.2687458740           100.0000000000             0.0043982382             0.0076692922
    4   28             5.2734023786           100.0000000000             0.0041555570             0.0076692922
    4   29            10.4114344728           100.0000000000             0.0039304063             0.0076692922
    4   30            15.3403022469           100.0000000000             0.0037212313             0.0076692922
    4   31            19.4026903046           100.0000000000             0.0035266398             0.0076692922
    4   32            22.5726478463           100.0000000000             0.0033453827             0.0076692922
    4   33            25.0218814029           100.0000000000             0.0031763371             0.0076692922
    4   34            26.9770096369           100.0000000000             0.0030184918             0.0076692922
    4   35            28.6470232974           100.0000000000             0.0028709342             0.0076692922
    4   36            30.1797981924           100.0000000000             0.0027328397             0.0076692922
    4   37            31.6427066938           100.0000000000             0.0026034617             0.0076692922
    4   38            33.0291148877           100.0000000000             0.0024821232             0.0076692922
    4   39            34.2851358520           100.0000000000             0.0023682093             0.0076692922
    4   40            35.3442644170           100.0000000000             0.0022611607             0.0076692922
    4   41            36.1589307848           100.0000000000             0.0021604679             0.0076692922
    4   42            36.7186928359           100.0000000000             0.0020656661             0.0076692922
    4   43            37.0454789548           100.0000000000             0.0019763307             0.0076692922
    4   44            37.1761439606           100.0000000000             0.0018920733             0.0076692922
    4   45            37.1509437743           100.0000000000             0.0018125383             0.0076692922
    4   46            37.0096555258           100.0000000000             0.0017373992             0.0076692922
    4   47            36.7902977545           100.0000000000             0.0016663566             0.0076692922
    4   48            36.5278868702           100.0000000000             0.0015991351             0.0076692922
    4   49            36.2528093692           100.0000000000             0.0015354812             0.0076692922
    4   50            35.9892106702           100.0000000000             0.0014751613             0.0076692922
    5    1             0.0000000000           100.0000000000             0.0344739859             0.0073878744
    5    2             0.0000000000           100.0000000000             0.0308301582             0.0073878744
    5    3             0.0000000000           100.0000000000             0.0276822845             0.0073878744
    5    4             0.0000000000           100.0000000000             0.0249487771             0.0073878744
    5    5             0.0000000000           100.0000000000             0.0225636385             0.0073878744
    5    6     158548697.8937459886           100.0000000000             0.0204730940             0.0073878744
    5    7      24217663.5648250356           100.0000000000             0.0186330301             0.0073878744
    5    8        248166.8671701110           100.0000000000             0.0170070284             0.0073878744
    5    9          1392.1098167845           100.0000000000             0.0155648442             0.0073878744
    5   10            72.8015461665           100.0000000000             0.0142812193             0.0073878744
    5   11            35.8844549124           100.0000000000             0.0131349483             0.0073878744
    5   12            67.5119891216           100.0000000000             0.0121081399             0.0073878744
    5   13            11.0112884211           100.0000000000             0.0111856283             0.0073878744
    5   14            44.2366554115           100.0000000000             0.0103545004             0.0073878744
    5   15            36.4990527202           100.0000000000             0.0096037152             0.0073878744
    5   16            15.6577169896           100.0000000000             0.0089237946             0.0073878744
    5   17            24.2644852002           100.0000000000             0.0083065710             0.0073878744
    5   18            40.8321148063           100.0000000000             0.0077449812             0.0073878744
    5   19            49.4400476382           100.0000000000             0.0072328956             0.0073878744
    5   20            51.2165706205           100.0000000000             0.0067649774             0.0073878744
    5   21            47.6550811725           100.0000000000             0.0063365657             0.0073878744
    5   22            40.5715127741           100.0000000000             0.0059435776             0.0073878744
    5   23            31.9301576639           100.0000000000             0.0055824260             0.0073878744
    5   24            23.5869539821           100.0000000000             0.0052499515             0.0073878744
    5   25            16.2457894637           100.0000000000             0.0049433631             0.0073878744
    5   26             9.6804179177           100.0000000000             0.0046601897             0.0073878744
    5   27             4.2687458740           100.0000000000             0.0043982382             0.0073878744
    5   28             5.2734023786           100.0000000000             0.0041555570             0.0073878744
    5   29            10.4114344728           100.0000000000             0.0039304063             0.0073878744
    5   30            15.3403022469           100.0000000000             0.0037212313             0.0073878744
    5   31            19.4026903046           100.0000000000             0.0035266398             0.0073878744
    5   32            22.5726478463           100.0000000000             0.0033453827             0.0073878744
    5   33            25.0218814029           100.0000000000             0.0031763371             0.0073878744
    5   34            26.9770096369           100.0000000000             0.0030184918             0.0073878744
    5   35            28.6470232974           100.0000000000             0.0028709342             0.0073878744
    5   36            30.1797981924           100.0000000000             0.0027328397             0.0073878744
    5   37            31.6427066938           100.0000000000             0.0026034617             0.0073878744
    5   38            33.0291148877           100.0000000000             0.0024821232             0.0073878744
    5   39            34.2851358520           100.0000000000             0.0023682093             0.0073878744
    5   40            35.3442644170           100.0000000000             0.0022611607             0.0073878744
    5   41            36.1589307848           100.0000000000             0.0021604679             0.0073878744
    5   42            36.7186928359           100.0000000000             0.0020656661             0.0073878744
    5   43            37.0454789548           100.0000000000             0.0019763307             0.0073878744
    5   44            37.1761439606           100.0000000000             0.0018920733             0.0073878744
    5   45            37.1509437743           100.0000000000             0.0018125383             0.0073878744
    5   46            37.0096555258           100.0000000000             0.0017373992             0.0073878744
    5   47            36.7902977545           100.0000000000             0.0016663566             0.0073878744
    5   48            36.5278868702           100.0000000000             0.0015991351             0.0073878744
    5   49            36.2528093692           100.0000000000             0.0015354812             0.0073878744
    5   50            35.9892106702           100.0000000000             0.0014751613             0.0073878744
    6    1             0.0000000000           100.0000000000             0.0344739859             0.0071216667
    6    2             0.0000000000           100.0000000000             0.0308301582             0.0071216667
    6    3             0.0000000000           100.0000000000             0.0276822845             0.0071216667
    6    4             0.0000000000           100.0000000000             0.0249487771             0.0071216667
    6    5             0.0000000000           100.0000000000             0.0225636385             0.0071216667
    6    6     158548697.8937459886           100.0000000000             0.0204730940             0.0071216667
    6    7      24217663.5648250356           100.0000000000             0.0186330301             0.0071216667
    6    8        248166.8671701110           100.0000000000             0.0170070284             0.0071216667
    6    9          1392.1098167845           100.0000000000             0.0155648442             0.0071216667
    6   10            72.8015461665           100.0000000000             0.0142812193             0.0071216667
    6   11            35.8844549124           100.0000000000             0.0131349483             0.0071216667
    6   12            67.5119891216           100.0000000000             0.0121081399             0.0071216667
    6   13            11.0112884211           100.0000000000             0.0111856283             0.0071216667
    6   14            44.2366554115           100.0000000000             0.0103545004             0.0071216667
    6   15            36.4990527202           100.0000000000             0.0096037152             0.0071216667
    6   16            15.6577169896           100.0000000000             0.0089237946             0.0071216667
    6   17            24.2644852002           100.0000000000             0.0083065710             0.0071216667
    6   18            40.8321148063           100.0000000000             0.0077449812             0.0071216667
    6   19            49.4400476382           100.0000000000             0.0072328956             0.0071216667
    6   20            51.2165706205           100.0000000000             0.0067649774             0.0071216667
    6   21            47.6550811725           100.0000000000             0.0063365657             0.0071216667
    6   22            40.5715127741           100.0000000000             0.0059435776             0.0071216667
    6   23            31.9301576639           100.0000000000             0.0055824260             0.0071216667
    6   24            23.5869539821           100.0000000000             0.0052499515             0.0071216667
    6   25            16.2457894637           100.0000000000             0.0049433631             0.0071216667
    6   26             9.6804179177           100.0000000000             0.0046601897             0.0071216667
    6   27             4.2687458740           100.0000000000             0.0043982382             0.0071216667
    6   28             5.2734023786           100.0000000000             0.0041555570             0.0071216667
    6   29            10.4114344728           100.0000000000             0.0039304063             0.0071216667
    6   30            15.3403022469           100.0000000000             0.0037212313             0.0071216667
    6   31            19.4026903046           100.0000000000             0.0035266398             0.0071216667
    6   32            22.5726478463           100.0000000000             0.0033453827             0.0071216667
    6   33            25.0218814029           100.0000000000             0.0031763371             0.0071216667
    6   34            26.9770096369           100.0000000000             0.0030184918             0.0071216667
    6   35            28.6470232974           100.0000000000             0.0028709342             0.0071216667
    6   36            30.1797981924           100.0000000000             0.0027328397             0.0071216667
    6   37            31.6427066938           100.0000000000             0.0026034617             0.0071216667
    6   38            33.0291148877           100.0000000000             0.0024821232             0.0071216667
    6   39            34.2851358520           100.0000000000             0.0023682093             0.0071216667
    6   40            35.3442644170           100.0000000000             0.0022611607             0.0071216667
    6   41            36.1589307848           100.0000000000             0.0021604679             0.0071216667
    6   42            36.7186928359           100.0000000000             0.0020656661             0.0071216667
    6   43            37.0454789548           100.0000000000             0.0019763307             0.0071216667
    6   44            37.1761439606           100.0000000000             0.0018920733             0.0071216667
    6   45            37.1509437743           100.0000000000             0.0018125383             0.0071216667
    6   46            37.0096555258           100.0000000000             0.0017373992             0.0071216667
    6   47            36.7902977545           100.0000000000             0.0016663566             0.0071216667
    6   48            36.5278868702           100.0000000000             0.0015991351             0.0071216667
    6   49            36.2528093692           100.0000000000             0.0015354812             0.0071216667
    6   50            35.9892106702           100.0000000000             0.0014751613             0.0071216667
    7    1             0.0000000000           100.0000000000             0.0344739859             0.0068695924
    7    2             0.0000000000           100.0000000000             0.0308301582             0.0068695924
    7    3             0.0000000000           100.0000000000             0.0276822845             0.0068695924
    7    4             0.0000000000           100.0000000000             0.0249487771             0.0068695924
    7    5             0.0000000000           100.0000000000             0.0225636385             0.0068695924
    7    6     158548697.8937459886           100.0000000000             0.0204730940             0.0068695924
    7    7      24217663.5648250356           100.0000000000             0.0186330301             0.0068695924
    7    8        248166.8671701110           100.0000000000             0.0170070284             0.0068695924
    7    9          1392.1098167845           100.0000000000             0.0155648442             0.0068695924
    7   10            72.8015461665           100.0000000000             0.0142812193             0.0068695924
    7   11            35.8844549124           100.0000000000             0.0131349483             0.0068695924
    7   12            67.5119891216           100.0000000000             0.0121081399             0.0068695924
    7   13            11.0112884211           100.0000000000             0.0111856283             0.0068695924
    7   14            44.2366554115           100.0000000000             0.0103545004             0.0068695924
    7   15            36.4990527202           100.0000000000             0.0096037152             0.0068695924
    7   16            15.6577169896           100.0000000000             0.0089237946             0.0068695924
    7   17            24.2644852002           100.0000000000             0.0083065710             0.0068695924
    7   18            40.8321148063           100.0000000000             0.0077449812             0.0068695924
    7   19            49.4400476382           100.0000000000             0.0072328956             0.0068695924
    7   20            51.2165706205           100.0000000000             0.0067649774             0.0068695924
    7   21            47.6550811725           100.0000000000             0.0063365657             0.0068695924
